id,condition,grade
1370801800,Minor Deferred,9
3585901085,No Deferred,10
424049283,Minor Deferred,8
7851990230,Minor Deferred,10
1423069076,Limited Deferred,9
1786830090,Minor Deferred,8
2968801240,No Deferred,6
3344500210,Minor Deferred,8
226039317,Limited Deferred,7
7202330530,Minor Deferred,7
3905090230,Minor Deferred,9
6446200365,Limited Deferred,7
856001130,Minor Deferred,10
7861500150,Minor Deferred,7
5014600210,Minor Deferred,9
2215900900,Limited Deferred,7
2025700740,Limited Deferred,7
2591730230,Minor Deferred,7
7611200195,Limited Deferred,8
9297800090,Limited Deferred,7
2215900930,Limited Deferred,7
7215730930,Minor Deferred,8
5201810110,Minor Deferred,8
3575302562,Minor Deferred,7
3438502290,Minor Deferred,9
8881900230,Minor Deferred,8
3500100015,No Deferred,6
8651511250,Minor Deferred,8
8651401960,Minor Deferred,6
7937900040,Minor Deferred,11
6199000141,No Deferred,7
3271300365,Limited Deferred,8
9264030040,Minor Deferred,9
9829200580,No Deferred,9
2929600035,Limited Deferred,7
3459410230,Limited Deferred,8
7303200450,Minor Deferred,7
924069042,No Deferred,5
287000110,No Deferred,8
1018000276,Minor Deferred,7
1560870040,Minor Deferred,8
7135500120,Limited Deferred,8
5101408835,Minor Deferred,7
472000590,No Deferred,9
104550750,Minor Deferred,8
7576700150,Limited Deferred,8
7137300245,Minor Deferred,7
5511600315,Minor Deferred,7
1422059039,Limited Deferred,8
1026069095,Minor Deferred,10
2207100165,Limited Deferred,7
1705400361,Limited Deferred,7
1370804115,Limited Deferred,7
9527000090,Minor Deferred,8
1556200145,Limited Deferred,7
1245500286,Minor Deferred,6
8824900120,No Deferred,8
3959401645,Limited Deferred,7
9264900880,Limited Deferred,8
2826049160,Minor Deferred,7
3449500035,Limited Deferred,7
9266700845,Minor Deferred,6
2493200455,Minor Deferred,7
6352600210,Minor Deferred,10
4278900110,Limited Deferred,8
7214790110,Limited Deferred,9
9358400150,Minor Deferred,11
1545802100,Minor Deferred,7
8563000110,Limited Deferred,7
8074400150,Minor Deferred,8
1951800040,Limited Deferred,8
7934000090,Minor Deferred,6
50300090,Minor Deferred,8
8651430210,No Deferred,6
126059019,Limited Deferred,9
2599700040,Limited Deferred,6
9512501400,Minor Deferred,7
9169600043,Minor Deferred,8
4139900210,Minor Deferred,11
9558010090,Minor Deferred,9
8101900100,Minor Deferred,8
5592900205,Limited Deferred,7
1624049228,Minor Deferred,7
2473410360,Limited Deferred,8
7750500120,Minor Deferred,6
1630700361,Minor Deferred,8
4025300210,Limited Deferred,7
2922701175,Minor Deferred,7
7352200450,Limited Deferred,7
9320990120,Minor Deferred,7
1238500281,Limited Deferred,7
1951800580,No Deferred,8
3530430100,Limited Deferred,8
1623059092,Limited Deferred,7
7177300735,Limited Deferred,7
1525039057,Minor Deferred,10
5393601635,Limited Deferred,7
4217401240,Limited Deferred,8
3438501450,Minor Deferred,7
1872900065,Limited Deferred,8
9285800180,Minor Deferred,8
4322200220,Limited Deferred,7
1819800042,Limited Deferred,7
2946001675,Limited Deferred,5
1138010530,Minor Deferred,7
7763400035,Limited Deferred,7
925059107,Limited Deferred,7
1112000100,Minor Deferred,8
7010700936,Minor Deferred,8
9558010300,Minor Deferred,8
7304301010,No Deferred,7
2329800110,Limited Deferred,7
8712100530,Limited Deferred,8
3814800300,Minor Deferred,8
4022300035,Limited Deferred,8
6021503840,Minor Deferred,7
5210200081,Minor Deferred,7
821049123,Minor Deferred,10
6929600945,No Deferred,7
5229300027,No Deferred,7
2214800730,Minor Deferred,7
3521059124,Minor Deferred,7
1931300850,Minor Deferred,6
2206500110,Limited Deferred,7
3856903515,Limited Deferred,7
5561401530,No Deferred,9
2206900065,Severe Deferred,7
7852090820,Minor Deferred,8
2354300915,Minor Deferred,5
9214400120,Minor Deferred,7
7298050090,Minor Deferred,10
1323059098,Minor Deferred,6
7345000120,Limited Deferred,7
8563050110,Limited Deferred,8
3754010040,Limited Deferred,8
8944320100,Minor Deferred,8
6788201781,Limited Deferred,7
1036400100,Limited Deferred,8
323089085,Minor Deferred,9
7905200365,Limited Deferred,7
2420069268,No Deferred,6
7957600025,Limited Deferred,7
1338600090,Minor Deferred,7
5255690100,Minor Deferred,8
1646500365,Limited Deferred,7
2645500021,Minor Deferred,7
2220069003,Limited Deferred,7
2123049498,Minor Deferred,7
4139450360,Minor Deferred,10
2600100300,Limited Deferred,8
2767600150,Minor Deferred,8
1771000970,Limited Deferred,7
7960100120,Limited Deferred,8
424049039,Limited Deferred,7
7853220970,Minor Deferred,8
439000230,Minor Deferred,7
9406510040,Minor Deferred,9
7697850360,Limited Deferred,7
2923500750,Minor Deferred,8
3024059057,Minor Deferred,9
322059095,Minor Deferred,7
8651400580,No Deferred,6
7812800855,Minor Deferred,6
4151800265,Minor Deferred,6
1005000062,Limited Deferred,6
9528105305,Minor Deferred,9
7225000215,Minor Deferred,6
5605000215,Minor Deferred,7
1922059401,No Deferred,5
3824100286,Minor Deferred,7
1226039058,Limited Deferred,7
2770605175,Minor Deferred,7
6791200120,Minor Deferred,8
4137010590,Minor Deferred,8
5495200040,Limited Deferred,8
868000175,Limited Deferred,8
8820902549,Minor Deferred,8
8731980040,Limited Deferred,9
3096000040,No Deferred,7
4058800215,Minor Deferred,8
3579800405,Limited Deferred,7
3188100065,Minor Deferred,7
8570900038,Minor Deferred,7
4379400490,Minor Deferred,9
952003575,Minor Deferred,7
162500015,Limited Deferred,7
7732410360,Limited Deferred,9
3031200120,No Deferred,6
2131700900,Limited Deferred,6
2122059198,Minor Deferred,8
7340600735,Minor Deferred,8
2923049393,Minor Deferred,8
7922710450,Minor Deferred,8
192450180,Minor Deferred,7
782700120,Minor Deferred,7
2887703155,Limited Deferred,7
5700000245,Limited Deferred,7
2420069003,Limited Deferred,6
9274202165,Minor Deferred,7
9287802410,Limited Deferred,7
2324039077,Minor Deferred,7
9329300040,Limited Deferred,7
259700180,Minor Deferred,7
5100400315,Minor Deferred,7
3424069076,Limited Deferred,6
9138100261,Limited Deferred,7
7227500740,No Deferred,5
8150100265,Minor Deferred,6
1150000040,Minor Deferred,10
9238900616,Limited Deferred,8
9289900065,Limited Deferred,7
7504020610,Minor Deferred,9
7454001210,Minor Deferred,6
2122039137,Limited Deferred,7
6884800180,No Deferred,7
7110000068,Minor Deferred,7
7625701935,Minor Deferred,6
4054500180,Minor Deferred,11
2917200475,Minor Deferred,6
3262300555,Minor Deferred,11
1245003740,No Deferred,7
1796381120,Limited Deferred,7
3761100180,No Deferred,8
6666800180,Limited Deferred,9
8651200040,Limited Deferred,10
5100402310,Limited Deferred,8
421049170,Minor Deferred,7
726059047,Minor Deferred,6
5100403636,Minor Deferred,7
1535204365,No Deferred,7
4240400155,Minor Deferred,8
5468750040,Limited Deferred,9
9158100040,Minor Deferred,7
7460000040,Minor Deferred,7
2927600155,Minor Deferred,7
8731950910,Limited Deferred,8
1726600110,Minor Deferred,9
3320000212,Minor Deferred,8
1670400068,Minor Deferred,7
7424700145,Minor Deferred,10
2408800120,No Deferred,7
1776230180,Minor Deferred,8
7889601320,Minor Deferred,6
7589200153,Limited Deferred,7
8032700175,Minor Deferred,7
9238430300,Minor Deferred,8
6150700180,Minor Deferred,7
3330501645,Minor Deferred,6
7853210180,Minor Deferred,7
6149700194,Minor Deferred,7
3625049079,Minor Deferred,7
2979800750,Limited Deferred,7
2887700970,No Deferred,7
8732130940,Significant Deferred,7
2968800645,Limited Deferred,6
2351800065,Minor Deferred,8
2822069080,Minor Deferred,8
5018200110,Limited Deferred,7
1235100371,Minor Deferred,7
3904930410,Minor Deferred,8
3529000880,Minor Deferred,8
8081020330,Minor Deferred,11
2516000515,Minor Deferred,7
3223039010,Minor Deferred,6
9828702588,Minor Deferred,9
6672920150,Minor Deferred,7
9485700150,Minor Deferred,6
3500100208,Minor Deferred,7
4083302915,Minor Deferred,7
1560920450,Minor Deferred,11
2475200930,Minor Deferred,7
2064800120,No Deferred,8
272000945,Minor Deferred,10
9476700035,Limited Deferred,7
859000018,Minor Deferred,8
4237900645,Minor Deferred,7
2436200436,Minor Deferred,9
7635801321,No Deferred,7
3975400085,Minor Deferred,8
1099600220,Minor Deferred,7
8952900245,Limited Deferred,9
1622049140,Minor Deferred,7
2824069373,Minor Deferred,10
1774000330,Limited Deferred,8
1555300530,Minor Deferred,7
4402700593,Limited Deferred,7
2556500040,Minor Deferred,7
1737100040,Minor Deferred,8
7575620120,Minor Deferred,8
2817900100,Minor Deferred,9
1939100610,Minor Deferred,9
4174600386,Minor Deferred,7
1310440590,Minor Deferred,9
4037200690,Limited Deferred,7
8072000035,Significant Deferred,7
2125410210,Limited Deferred,7
3755000120,Limited Deferred,7
3598600088,Minor Deferred,7
4083305633,Minor Deferred,8
9545200180,Minor Deferred,8
46100504,No Deferred,11
952000925,Limited Deferred,6
4039300490,Limited Deferred,7
8151600941,Minor Deferred,7
3448001975,Minor Deferred,6
2141500040,Minor Deferred,8
2798600120,Minor Deferred,8
2227900040,Minor Deferred,8
3395040580,Minor Deferred,7
6137610620,Limited Deferred,9
7518505375,Minor Deferred,7
9206950100,Minor Deferred,8
9542890100,Minor Deferred,8
4254000620,Minor Deferred,8
6414100026,Minor Deferred,7
1346300035,No Deferred,12
2212210360,Limited Deferred,7
205000410,Minor Deferred,9
2892600056,Limited Deferred,7
3396800120,Minor Deferred,8
2320069089,Limited Deferred,5
4036400110,Minor Deferred,8
7518506716,Minor Deferred,10
9826701765,Minor Deferred,6
1438700040,Minor Deferred,10
5494000040,Minor Deferred,8
7224500375,Minor Deferred,7
1025049254,Minor Deferred,9
2407000110,Minor Deferred,6
7203600745,Minor Deferred,8
7234601198,Minor Deferred,9
1931300110,No Deferred,8
8624700015,No Deferred,8
6149700315,Minor Deferred,7
2064800880,Minor Deferred,7
3902300450,Limited Deferred,8
1332300110,Minor Deferred,7
7663700610,Minor Deferred,7
7520000330,Minor Deferred,7
1521049156,Limited Deferred,7
6648760150,Minor Deferred,8
1807900300,Minor Deferred,6
4310700778,Minor Deferred,8
5364200620,Minor Deferred,8
1939130120,Minor Deferred,9
7280300375,Minor Deferred,8
2767602720,Minor Deferred,7
3300701185,Minor Deferred,6
8731901910,Limited Deferred,8
2558640110,Limited Deferred,7
9465200405,Limited Deferred,7
2896000450,Limited Deferred,8
1320069255,Minor Deferred,6
8651720150,Minor Deferred,7
3840700757,Minor Deferred,8
8856970530,Minor Deferred,7
2473351050,Limited Deferred,8
7003200120,Limited Deferred,6
1321059097,Minor Deferred,7
2571910100,No Deferred,7
5104511050,Minor Deferred,8
2771603990,Minor Deferred,8
9407001770,Minor Deferred,7
3211230300,Minor Deferred,9
3229200040,Limited Deferred,7
3810000843,Limited Deferred,7
4045700455,Limited Deferred,7
3322049095,Limited Deferred,7
8682280970,Minor Deferred,8
9269200650,Minor Deferred,6
7701961220,Minor Deferred,11
7883603945,Minor Deferred,7
1352300580,Minor Deferred,4
8714600145,Limited Deferred,7
323089172,Minor Deferred,8
8651511030,Minor Deferred,8
7015200900,Limited Deferred,8
736100065,Minor Deferred,8
3123049131,Limited Deferred,7
1773101530,Minor Deferred,5
6917700650,Minor Deferred,7
3574800090,Limited Deferred,7
7853220610,Minor Deferred,8
9537200037,Limited Deferred,7
5470100090,Limited Deferred,7
3826500730,Minor Deferred,8
2998800040,Limited Deferred,7
7658600150,Minor Deferred,7
3816300065,Minor Deferred,7
1561600056,Minor Deferred,10
8682261250,Minor Deferred,8
6392002550,Minor Deferred,10
1370803835,No Deferred,8
7805450040,Limited Deferred,9
8019200823,Minor Deferred,7
5457800930,No Deferred,10
3715500110,Limited Deferred,7
6058600385,Minor Deferred,6
7708250040,Minor Deferred,8
2769600035,Limited Deferred,7
5500100120,Limited Deferred,8
4472000040,Minor Deferred,7
9376301591,Limited Deferred,8
4232903990,Minor Deferred,8
7575500150,Minor Deferred,6
6817801430,Minor Deferred,7
2883200760,Minor Deferred,7
1797500985,No Deferred,8
2896400210,Minor Deferred,7
8691510150,Minor Deferred,7
6163901380,No Deferred,6
9477000650,No Deferred,7
2560800165,Minor Deferred,6
5589300495,Limited Deferred,7
2517000600,Minor Deferred,7
5364200477,No Deferred,7
7349400100,Limited Deferred,7
1455600062,Limited Deferred,8
629810720,Minor Deferred,10
3395800455,Minor Deferred,6
9191201385,Limited Deferred,7
6648150040,Limited Deferred,11
7211400615,Minor Deferred,7
6870000150,Minor Deferred,9
3324079092,Minor Deferred,8
8901000543,Minor Deferred,8
7428000120,Significant Deferred,7
6675500112,Limited Deferred,7
8898701340,Minor Deferred,7
3904921120,Limited Deferred,9
1545806960,Limited Deferred,7
3303990410,Minor Deferred,11
1862900690,Limited Deferred,7
123039333,Minor Deferred,6
8077210230,Minor Deferred,9
9550200650,Limited Deferred,7
4326000220,Minor Deferred,7
1862400522,Minor Deferred,8
7589200165,Limited Deferred,7
925059042,Minor Deferred,8
2924079044,Minor Deferred,9
5535600110,Minor Deferred,9
1428900033,Minor Deferred,8
1822059382,Minor Deferred,7
3584000180,No Deferred,7
7812500180,Minor Deferred,7
984210220,Minor Deferred,7
8682310220,Minor Deferred,8
7586200061,Minor Deferred,8
5127100100,Limited Deferred,7
7856000150,Limited Deferred,9
5076700025,Minor Deferred,7
9221400600,No Deferred,7
1924059278,Minor Deferred,8
6163901283,Limited Deferred,7
7504460090,Minor Deferred,8
4154302560,Minor Deferred,7
7905390220,Minor Deferred,7
8691330910,Minor Deferred,10
9169100175,Limited Deferred,7
5706202070,Limited Deferred,7
9478501020,Minor Deferred,7
426069095,Minor Deferred,8
6752000330,Minor Deferred,8
9834200555,Minor Deferred,8
726059344,Limited Deferred,7
8106100085,Minor Deferred,11
3831250150,Minor Deferred,9
7852020760,Minor Deferred,8
3142600120,Limited Deferred,7
7831800495,Minor Deferred,7
4037000065,Minor Deferred,7
7574910450,Limited Deferred,10
6703700025,Minor Deferred,7
5418500970,Limited Deferred,8
5379806180,Limited Deferred,7
3332000061,Limited Deferred,7
7635800600,Minor Deferred,6
1825079086,Minor Deferred,9
4399200085,Limited Deferred,8
7131300031,Minor Deferred,7
2719100355,Minor Deferred,8
2517010120,Minor Deferred,7
5700000600,No Deferred,7
5075400035,Minor Deferred,6
5141000571,Limited Deferred,6
3664500300,Minor Deferred,4
2607730490,Minor Deferred,8
88000790,Minor Deferred,7
4083303540,Limited Deferred,7
6430500219,Limited Deferred,6
203900610,No Deferred,7
6083000123,Minor Deferred,6
2490200620,Minor Deferred,7
9528102870,Minor Deferred,7
2436700610,Minor Deferred,7
7655900031,Minor Deferred,6
7011201333,Minor Deferred,9
9412200730,Limited Deferred,7
3024079096,Minor Deferred,7
5423600040,Minor Deferred,8
3291800120,Limited Deferred,7
3052700921,Minor Deferred,7
2424059119,Minor Deferred,9
4335000145,Limited Deferred,7
1980200384,Minor Deferred,9
5637200150,Minor Deferred,7
8864000970,Limited Deferred,6
3885808210,Limited Deferred,9
7986400265,Minor Deferred,8
9459200120,Limited Deferred,7
1311200120,Minor Deferred,7
3649100031,Limited Deferred,7
2475400120,Minor Deferred,8
6365900065,Minor Deferred,7
3959400645,Minor Deferred,8
4139660040,No Deferred,10
3241600027,Limited Deferred,6
8946400100,Minor Deferred,8
3625059152,Limited Deferred,11
624110110,Limited Deferred,11
522079015,Minor Deferred,8
3204300455,Minor Deferred,11
5414100040,Minor Deferred,6
1930301015,Minor Deferred,7
1898200100,Minor Deferred,9
9471200065,No Deferred,9
510003085,Minor Deferred,7
2579500110,Minor Deferred,9
1762600090,Minor Deferred,10
6700390090,Minor Deferred,7
6817801020,Minor Deferred,7
7931000053,Limited Deferred,7
1828000620,Limited Deferred,7
2423400040,Minor Deferred,7
6064800730,Minor Deferred,7
3388300590,Limited Deferred,8
1591600506,Limited Deferred,7
6798100661,Minor Deferred,7
8732800100,Minor Deferred,7
2025701080,Limited Deferred,7
4345000490,Minor Deferred,7
2771104010,No Deferred,8
3307700405,Minor Deferred,7
6817800910,Minor Deferred,7
259801140,Minor Deferred,7
1176001293,Minor Deferred,11
820079101,Limited Deferred,7
40001065,Minor Deferred,6
3330501975,Limited Deferred,7
3021059175,Limited Deferred,7
8092500720,No Deferred,7
9828702120,Minor Deferred,7
6751300375,Minor Deferred,7
6073300790,Limited Deferred,8
8074400035,Limited Deferred,7
2254501335,Minor Deferred,7
7504021510,Minor Deferred,9
7625701386,Minor Deferred,7
1775500371,Minor Deferred,10
3244500037,Limited Deferred,8
9828701745,Significant Deferred,6
1994200040,Minor Deferred,7
8122100265,Minor Deferred,7
7202290180,Minor Deferred,7
4025300360,Limited Deferred,7
2557000540,Limited Deferred,8
9388100015,Minor Deferred,10
6305900300,Limited Deferred,9
7202340530,Minor Deferred,7
7849202296,Minor Deferred,7
255520150,Minor Deferred,9
3578401770,Minor Deferred,8
984000410,Limited Deferred,7
9834200925,Minor Deferred,6
2225039103,Minor Deferred,10
6445800015,Minor Deferred,8
1311800040,Minor Deferred,7
1473120730,Limited Deferred,9
6820100035,Limited Deferred,7
1824079107,Limited Deferred,9
2891000610,Minor Deferred,7
6600220090,Minor Deferred,7
4447300165,Minor Deferred,7
2891000450,Limited Deferred,7
9286000110,Minor Deferred,11
2558160220,Minor Deferred,7
2422000067,Minor Deferred,7
2887701970,Limited Deferred,7
8581400015,No Deferred,5
7972603950,Minor Deferred,6
7882600332,Limited Deferred,7
5078400210,Limited Deferred,7
1180008355,No Deferred,7
2781600195,Minor Deferred,5
3342100995,Minor Deferred,8
2818600115,Limited Deferred,7
8732020720,Limited Deferred,8
1563100557,Minor Deferred,8
9533100145,Minor Deferred,7
3761700067,No Deferred,10
8029500360,Minor Deferred,9
7011201106,Minor Deferred,7
3235100110,Minor Deferred,6
2623089141,Minor Deferred,8
1241500147,Minor Deferred,8
1524079188,Minor Deferred,10
9262800208,Minor Deferred,10
1062100115,Limited Deferred,7
6381500265,Limited Deferred,6
7203220300,Minor Deferred,9
4027701220,Minor Deferred,7
114100758,Minor Deferred,7
9376301110,Minor Deferred,8
9371700085,No Deferred,7
2122049096,Minor Deferred,6
546000245,Limited Deferred,7
2783600210,Limited Deferred,7
5210200184,Limited Deferred,7
2125049133,Minor Deferred,7
7940710100,Minor Deferred,8
6072800246,Minor Deferred,11
5466700450,Limited Deferred,7
1425039029,Minor Deferred,9
422069067,Limited Deferred,7
2472920740,Limited Deferred,9
2338800100,No Deferred,7
3524039060,Minor Deferred,6
7539900040,Minor Deferred,8
1646502055,Minor Deferred,7
1025049268,Minor Deferred,8
324059076,Limited Deferred,7
1853080730,Minor Deferred,10
6708200040,Minor Deferred,7
3438501452,Minor Deferred,7
9287802380,Minor Deferred,8
2652501513,Minor Deferred,7
2421059125,No Deferred,8
1250202990,No Deferred,8
